,matches,picks,position,bans,teams,kills,deaths,assists,gold,ten_min_gold,ten_min_lane_opponent_gold,challenges,win
1126,NA1_4244649736,LeeSin,JUNGLE,Evelynn,red,3,1,3,6011,3722,3805,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 6, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.117958824926743, 'visionScoreAdvantageLaneOpponent': 1.501944661140442}",True
1127,NA1_4244649736,Kaisa,MIDDLE,Yuumi,red,2,2,0,5323,3024,3104,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 1, 'laningPhaseGoldExpAdvantage': -0.069176435470581, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.136798964630737, 'visionScoreAdvantageLaneOpponent': 0.6194850206375121}",True
1128,NA1_4244649736,Tristana,BOTTOM,Draven,red,9,3,5,8748,4298,3010,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 4.666666666666667, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.288894909840477, 'visionScoreAdvantageLaneOpponent': '0'}",True
1129,NA1_4244649736,Zyra,UTILITY,Zed,red,5,0,6,6789,3865,2511,"{'deathsByEnemyChamps': 0, 'hadAfkTeammate': 0, 'kda': 11, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.22188845557803802, 'visionScoreAdvantageLaneOpponent': 3.3812661170959473}",True
1130,NA1_4244567974,Sett,TOP,Fizz,blue,7,0,1,8464,4827,0,"{'deathsByEnemyChamps': 0, 'hadAfkTeammate': 0, 'kda': 8, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.352623487957671, 'visionScoreAdvantageLaneOpponent': 1.427735090255737}",True
1131,NA1_4244567974,Zac,JUNGLE,Graves,blue,3,2,3,4995,3713,2392,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 3, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.15359023407494102, 'visionScoreAdvantageLaneOpponent': 8.670217514038086}",True
1132,NA1_4244567974,Zed,MIDDLE,Shaco,blue,2,5,1,5363,3116,4692,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 0.6000000000000001, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.14176187427047302, 'visionScoreAdvantageLaneOpponent': 2.884934902191162}",True
1133,NA1_4244567974,Ezreal,BOTTOM,Pyke,blue,3,3,1,6079,3800,3663,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 1.333333333333333, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.24190203112244002, 'visionScoreAdvantageLaneOpponent': 3.93621826171875}",True
1134,NA1_4244567974,Yuumi,UTILITY,Vayne,blue,0,3,4,4199,2462,2564,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 1.333333333333333, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.11012237257447201, 'visionScoreAdvantageLaneOpponent': 8.65794849395752}",True
1135,NA1_4244567974,Yone,JUNGLE,Qiyana,red,0,8,0,3524,2392,3713,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 1, 'kda': 0, 'laningPhaseGoldExpAdvantage': -0.276104390621185, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.21016076917438, 'visionScoreAdvantageLaneOpponent': 0.11533735692501002}",False
1136,NA1_4244567974,Kindred,MIDDLE,Draven,red,6,3,2,6365,4692,3116,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 1, 'kda': 2.666666666666666, 'laningPhaseGoldExpAdvantage': -0.24707263708114602, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.23853813029786702, 'visionScoreAdvantageLaneOpponent': 0.7004100680351251}",False
1137,NA1_4244567974,Ekko,JUNGLE,Khazix,red,4,0,5,6705,4610,0,"{'deathsByEnemyChamps': 0, 'hadAfkTeammate': 1, 'kda': 9, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.347545792931487, 'visionScoreAdvantageLaneOpponent': 0.729907393455505}",False
1138,NA1_4244567974,Tristana,BOTTOM,Akshan,red,3,1,3,4654,3663,3800,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 1, 'kda': 6, 'laningPhaseGoldExpAdvantage': -0.041850805282592, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.13284869983077402, 'visionScoreAdvantageLaneOpponent': 0.44089463353157005}",False
1139,NA1_4244567974,Leona,UTILITY,Pyke,red,0,3,7,3479,2564,2462,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 1, 'kda': 2.333333333333333, 'laningPhaseGoldExpAdvantage': -0.286490797996521, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.070906607765489, 'visionScoreAdvantageLaneOpponent': 0.708863854408264}",False
1140,NA1_4244545451,MonkeyKing,TOP,Soraka,blue,1,2,2,4725,2774,4444,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 1.5, 'laningPhaseGoldExpAdvantage': -0.38488388061523404, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.11717263733583001, 'visionScoreAdvantageLaneOpponent': 0.754391551017761}",False
1141,NA1_4244545451,Viego,JUNGLE,Draven,blue,2,8,1,4999,3230,4406,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 0.375, 'laningPhaseGoldExpAdvantage': -0.39228963851928705, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.161623872448956, 'visionScoreAdvantageLaneOpponent': 0.9866562485694881}",False
1142,NA1_4244545451,Neeko,MIDDLE,Zed,blue,1,4,1,4792,3223,4404,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 0.5, 'laningPhaseGoldExpAdvantage': -0.40413892269134505, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.27319408105028503, 'visionScoreAdvantageLaneOpponent': 1.110455989837646}",False
1143,NA1_4244545451,Tristana,BOTTOM,Yuumi,blue,3,4,1,5295,3051,4939,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 1, 'laningPhaseGoldExpAdvantage': -0.31096053123474104, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.324106242564879, 'visionScoreAdvantageLaneOpponent': 1.3608282804489131}",False
1144,NA1_4244545451,Sona,UTILITY,Evelynn,blue,0,5,3,3561,2216,3802,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 0.6000000000000001, 'laningPhaseGoldExpAdvantage': -0.552822709083557, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.12390316660004701, 'visionScoreAdvantageLaneOpponent': 2.409164905548095}",False
1145,NA1_4244545451,Lucian,TOP,Veigar,red,7,1,1,8019,4444,2774,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 8, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.23200948222889, 'visionScoreAdvantageLaneOpponent': 1.325571537017822}",True
1146,NA1_4244545451,LeeSin,JUNGLE,Hecarim,red,3,1,5,6679,4406,3230,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 8, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.13524176856098602, 'visionScoreAdvantageLaneOpponent': 2.66810131072998}",True
1147,NA1_4244545451,Ahri,MIDDLE,Kayn,red,3,0,3,6962,4404,3223,"{'deathsByEnemyChamps': 0, 'hadAfkTeammate': 0, 'kda': 6, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.175186321778407, 'visionScoreAdvantageLaneOpponent': 1.053598284721374}",True
1148,NA1_4244545451,Ezreal,BOTTOM,Blitzcrank,red,8,4,3,7496,4939,3051,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 2.75, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.336699188818308, 'visionScoreAdvantageLaneOpponent': 0.962903201580047}",True
1149,NA1_4244545451,Senna,UTILITY,Yuumi,red,2,1,10,5727,3802,2216,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 12, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.120863238613407, 'visionScoreAdvantageLaneOpponent': 2.82478404045105}",True
1150,NA1_4244542804,Singed,TOP,Fiora,blue,4,1,2,6554,3364,3202,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 6, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.19551266921814903, 'visionScoreAdvantageLaneOpponent': 0.9783583283424371}",True
1151,NA1_4244542804,Graves,JUNGLE,Zeri,blue,3,2,6,6815,3893,3332,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 4.5, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.227163273626512, 'visionScoreAdvantageLaneOpponent': 1.722355246543884}",True
1152,NA1_4244542804,Karma,MIDDLE,Draven,blue,5,0,6,6553,4210,3539,"{'deathsByEnemyChamps': 0, 'hadAfkTeammate': 0, 'kda': 11, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.24501975853934901, 'visionScoreAdvantageLaneOpponent': 1.685608029365539}",True
1153,NA1_4244542804,Tristana,BOTTOM,Ahri,blue,5,1,1,7022,4297,3399,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 6, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.23163603325429102, 'visionScoreAdvantageLaneOpponent': '0'}",True
1154,NA1_4244542804,Lulu,UTILITY,Samira,blue,1,1,7,5071,3121,1941,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 8, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.10066826536169701, 'visionScoreAdvantageLaneOpponent': 3.704045534133911}",True
1155,NA1_4244542804,Garen,TOP,Jayce,red,0,3,2,4880,3202,3364,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 0.6666666666666661, 'laningPhaseGoldExpAdvantage': -0.21772766113281203, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.240460624428488, 'visionScoreAdvantageLaneOpponent': 1.022120475769043}",False
1156,NA1_4244542804,Hecarim,JUNGLE,Renata,red,1,5,2,4903,3332,3893,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 0.6000000000000001, 'laningPhaseGoldExpAdvantage': -0.196430265903472, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.128047967846947, 'visionScoreAdvantageLaneOpponent': 2.424182176589966}",False
1157,NA1_4244542804,Qiyana,MIDDLE,Rumble,red,3,6,0,4688,3539,4210,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 0.5, 'laningPhaseGoldExpAdvantage': -0.21348309516906702, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.388531693522338, 'visionScoreAdvantageLaneOpponent': 1.311453461647033}",False
1158,NA1_4244542804,Kaisa,BOTTOM,LeeSin,red,1,0,1,4724,3399,4297,"{'deathsByEnemyChamps': 0, 'hadAfkTeammate': 0, 'kda': 2, 'laningPhaseGoldExpAdvantage': -0.24058395624160703, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.14031837715314602, 'visionScoreAdvantageLaneOpponent': 1.312070488929748}",False
1159,NA1_4244542804,Yuumi,UTILITY,Blitzcrank,red,0,4,2,2866,1941,3121,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 0.5, 'laningPhaseGoldExpAdvantage': -0.528439044952392, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.102641337049078, 'visionScoreAdvantageLaneOpponent': 1.693211197853088}",False
1160,NA1_4244514693,Gangplank,TOP,Hecarim,blue,5,8,6,14695,3732,2792,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 1.375, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.311855970056443, 'visionScoreAdvantageLaneOpponent': 0.717140257358551}",False
1161,NA1_4244514693,LeeSin,JUNGLE,Lux,blue,4,8,8,10170,3235,4929,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 1.5, 'laningPhaseGoldExpAdvantage': -0.33718192577362005, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.15396351737025002, 'visionScoreAdvantageLaneOpponent': 1.6976226568222041}",False
1162,NA1_4244514693,Leblanc,MIDDLE,Vex,blue,8,9,5,10632,4312,3217,"{'deathsByEnemyChamps': 9, 'hadAfkTeammate': 0, 'kda': 1.444444444444444, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.24748106062993802, 'visionScoreAdvantageLaneOpponent': 0.8761714100837701}",False
1163,NA1_4244514693,Kaisa,BOTTOM,Janna,blue,8,10,1,13773,4103,3769,"{'deathsByEnemyChamps': 10, 'hadAfkTeammate': 0, 'kda': 0.9, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.24784397379494302, 'visionScoreAdvantageLaneOpponent': '0'}",False
1164,NA1_4244514693,Soraka,UTILITY,Jinx,blue,0,7,15,7542,2730,3005,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 2.1428571428571432, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.038855478148423, 'visionScoreAdvantageLaneOpponent': '0'}",False
1165,NA1_4244514693,Kled,TOP,Draven,red,1,4,11,12579,2792,3732,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 3, 'laningPhaseGoldExpAdvantage': -0.239731907844543, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.086637880403248, 'visionScoreAdvantageLaneOpponent': 1.394427418708801}",True
1166,NA1_4244514693,Diana,JUNGLE,Zeri,red,13,6,12,15602,4929,3235,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 4.166666666666667, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 3, 'teamDamagePercentage': 0.190664594308275, 'visionScoreAdvantageLaneOpponent': 0.5890590548515321}",True
1167,NA1_4244514693,Veigar,MIDDLE,RekSai,red,9,5,11,12881,3217,4312,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 4, 'laningPhaseGoldExpAdvantage': -0.09107774496078401, 'maxLevelLeadLaneOpponent': 3, 'teamDamagePercentage': 0.18386861976212301, 'visionScoreAdvantageLaneOpponent': 1.141329169273376}",True
1168,NA1_4244514693,Tristana,BOTTOM,Fiora,red,16,7,14,16110,3769,4103,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 4.2857142857142865, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.312559995460408, 'visionScoreAdvantageLaneOpponent': 0.9249336123466491}",True
1169,NA1_4244514693,Shaco,UTILITY,Yasuo,red,3,3,26,10379,3005,2730,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 9.666666666666666, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.22626891006594302, 'visionScoreAdvantageLaneOpponent': '0'}",True
1170,NA1_4244479427,Malzahar,TOP,Zeri,blue,3,5,2,7216,3581,3461,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 1, 'laningPhaseGoldExpAdvantage': -0.054823219776153, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.316574755271727, 'visionScoreAdvantageLaneOpponent': 1.667385101318359}",False
1171,NA1_4244479427,Kindred,JUNGLE,Yasuo,blue,3,6,3,7494,3666,4318,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 1, 'laningPhaseGoldExpAdvantage': -0.25074517726898105, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.201469392487293, 'visionScoreAdvantageLaneOpponent': 1.196842312812805}",False
1172,NA1_4244479427,Zoe,MIDDLE,Fiddlesticks,blue,3,5,1,7510,3044,3187,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 0.8, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.20216404607780203, 'visionScoreAdvantageLaneOpponent': 1.39039671421051}",False
1173,NA1_4244479427,Jinx,BOTTOM,Tryndamere,blue,1,5,1,7487,3553,3636,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 0.4, 'laningPhaseGoldExpAdvantage': -0.220569789409637, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.16662585357418, 'visionScoreAdvantageLaneOpponent': 0.841596603393554}",False
1174,NA1_4244479427,Nautilus,UTILITY,Leona,blue,0,9,2,4009,1993,4044,"{'deathsByEnemyChamps': 9, 'hadAfkTeammate': 0, 'kda': 0.22222222222222202, 'laningPhaseGoldExpAdvantage': -0.561431765556335, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.113165952588995, 'visionScoreAdvantageLaneOpponent': 0.579391539096832}",False
1175,NA1_4244479427,Anivia,TOP,Zyra,red,0,3,4,7898,3461,3581,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 1.333333333333333, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.08262181199888001, 'visionScoreAdvantageLaneOpponent': 0.599741458892822}",True
1176,NA1_4244479427,Kayn,JUNGLE,Trundle,red,9,3,5,10253,4318,3666,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 4.666666666666667, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.211407547292875, 'visionScoreAdvantageLaneOpponent': 0.835531890392303}",True
1177,NA1_4244479427,Lux,MIDDLE,Viktor,red,6,1,10,8316,3187,3044,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 16, 'laningPhaseGoldExpAdvantage': -0.202614247798919, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.258921788805608, 'visionScoreAdvantageLaneOpponent': 0.7192192077636711}",True
1178,NA1_4244479427,Tristana,BOTTOM,Hecarim,red,11,2,8,10822,3636,3553,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 9.5, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.37646291125202, 'visionScoreAdvantageLaneOpponent': 1.188217759132385}",True
1179,NA1_4244479427,Soraka,UTILITY,Draven,red,4,1,13,8150,4044,1993,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 17, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.070585940650614, 'visionScoreAdvantageLaneOpponent': 1.725948572158813}",True
1180,NA1_4244425914,Sion,TOP,Blitzcrank,blue,3,7,0,8216,3394,3540,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 0.42857142857142805, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.22893791766199, 'visionScoreAdvantageLaneOpponent': 1.350878953933715}",False
1181,NA1_4244425914,Rengar,JUNGLE,Hecarim,blue,6,8,4,8381,4305,3811,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 1.25, 'laningPhaseGoldExpAdvantage': -0.08895599842071501, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.406980189027881, 'visionScoreAdvantageLaneOpponent': 0.9958453774452211}",False
1182,NA1_4244425914,Leblanc,MIDDLE,Fiora,blue,3,4,1,8053,4124,1905,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 1, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 8, 'teamDamagePercentage': 0.193057752021522, 'visionScoreAdvantageLaneOpponent': 10.042608261108398}",False
1183,NA1_4244425914,Jinx,BOTTOM,Yuumi,blue,0,4,2,6726,3121,4048,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 0.5, 'laningPhaseGoldExpAdvantage': -0.464777886867523, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.105395150927428, 'visionScoreAdvantageLaneOpponent': 0.165104761719703}",False
1184,NA1_4244425914,Lulu,UTILITY,Fiddlesticks,blue,0,4,2,4703,2330,2773,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 0.5, 'laningPhaseGoldExpAdvantage': -0.34275048971176103, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.065628990361177, 'visionScoreAdvantageLaneOpponent': 1.02517819404602}",False
1185,NA1_4244425914,Katarina,TOP,Hecarim,red,4,4,6,8578,3540,3394,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 1, 'kda': 2.5, 'laningPhaseGoldExpAdvantage': -0.045460820198059006, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.289063289330711, 'visionScoreAdvantageLaneOpponent': 0.740258753299713}",True
1186,NA1_4244425914,Shaco,JUNGLE,Vladimir,red,5,2,3,9291,3811,4305,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 1, 'kda': 4, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 3, 'teamDamagePercentage': 0.161592593941555, 'visionScoreAdvantageLaneOpponent': 1.004171967506408}",True
1187,NA1_4244425914,Ekko,MIDDLE,Ahri,red,0,1,0,3715,1905,4124,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 1, 'kda': 0, 'laningPhaseGoldExpAdvantage': -0.6006116271018981, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.02315396345288, 'visionScoreAdvantageLaneOpponent': 0.099575720727443}",True
1188,NA1_4244425914,Tristana,BOTTOM,Graves,red,16,0,3,13383,4048,3121,"{'deathsByEnemyChamps': 0, 'hadAfkTeammate': 1, 'kda': 19, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 4, 'teamDamagePercentage': 0.432383898998736, 'visionScoreAdvantageLaneOpponent': 6.056760787963867}",True
1189,NA1_4244425914,Sona,UTILITY,Draven,red,2,5,13,7263,2773,2330,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 1, 'kda': 3, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 4, 'teamDamagePercentage': 0.09380625427611501, 'visionScoreAdvantageLaneOpponent': 0.9754401445388791}",True
1190,NA1_4244267552,Renekton,TOP,Fiora,blue,5,4,2,13107,3088,3079,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 1.75, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.116236341867903, 'visionScoreAdvantageLaneOpponent': 1.269393682479858}",False
1191,NA1_4244267552,FiddleSticks,JUNGLE,Annie,blue,9,7,9,13839,4075,3824,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 2.571428571428571, 'laningPhaseGoldExpAdvantage': -0.09703803062438901, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.250334133124899, 'visionScoreAdvantageLaneOpponent': 2.124721050262451}",False
1192,NA1_4244267552,Talon,MIDDLE,Ahri,blue,5,7,8,13424,3033,2969,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 1.8571428571428572, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.22488002693998302, 'visionScoreAdvantageLaneOpponent': 1.274007081985473}",False
1193,NA1_4244267552,Tristana,BOTTOM,Draven,blue,14,12,5,15449,3857,3020,"{'deathsByEnemyChamps': 12, 'hadAfkTeammate': 0, 'kda': 1.583333333333333, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.32354509904059603, 'visionScoreAdvantageLaneOpponent': 3.160241365432739}",False
1194,NA1_4244267552,Lulu,UTILITY,Blitzcrank,blue,3,11,17,9400,3242,3244,"{'deathsByEnemyChamps': 11, 'hadAfkTeammate': 0, 'kda': 1.818181818181818, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.08500439902661701, 'visionScoreAdvantageLaneOpponent': 0.953229188919067}",False
1195,NA1_4244267552,Quinn,TOP,Yuumi,red,3,7,10,12288,3079,3088,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 1.8571428571428572, 'laningPhaseGoldExpAdvantage': -0.08484166860580401, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.21566134563899603, 'visionScoreAdvantageLaneOpponent': 0.787777662277221}",True
1196,NA1_4244267552,RekSai,JUNGLE,Shaco,red,14,5,8,17076,3824,4075,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 4.4, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.185804522882402, 'visionScoreAdvantageLaneOpponent': 0.470649987459182}",True
1197,NA1_4244267552,Xerath,MIDDLE,Tryndamere,red,9,8,14,13661,2969,3033,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 2.875, 'laningPhaseGoldExpAdvantage': -0.088641285896301, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.20479192383470501, 'visionScoreAdvantageLaneOpponent': 0.784925043582916}",True
